month,blockchain,token,ref_code,dr_usd,source
2026-05-01,avalanche_c,spUSDC,128,3320.068058616654,sp
2026-05-01,avalanche_c,spUSDC,131,1.7648901040275335,sp
2026-05-01,avalanche_c,spUSDC,190,1553.3654448229352,sp
2026-05-01,avalanche_c,spUSDC,191,29.591187686639348,sp
2026-05-01,avalanche_c,spUSDC,198,1.610603329291496e-05,sp
2026-05-01,base,sUSDC,0,0.1308808580879391,susds_susdc
2026-05-01,base,sUSDC,127,205.00971020273008,susds_susdc
2026-05-01,base,sUSDC,128,4090.362666290267,susds_susdc
2026-05-01,base,sUSDC,129,0.5917428320463922,susds_susdc
2026-05-01,base,sUSDC,182,0.0244815317724583,susds_susdc
2026-05-01,base,sUSDC,200,9.29687803588014e-05,susds_susdc
2026-05-01,base,sUSDC,204,0.2500510115686728,susds_susdc
2026-05-01,base,sUSDC,206,0.0005301148553597,susds_susdc
2026-05-01,base,sUSDC,1004,0.0089437402377311,susds_susdc
2026-05-01,base,sUSDC,1017,2.1722285507954573,susds_susdc
2026-05-01,base,sUSDS,1,430.0404472106926,psm3
2026-05-01,base,sUSDS,2,3.678184427359396e-18,psm3
2026-05-01,base,sUSDS,99,87423.20818359524,psm3
2026-05-01,base,sUSDS,128,2041.003439819212,psm3
2026-05-01,base,sUSDS,129,0.8945496485806241,psm3
2026-05-01,base,sUSDS,170,1.3849008865648146e-05,psm3
2026-05-01,base,sUSDS,171,0.0018615317442470043,psm3
2026-05-01,base,sUSDS,204,0.018459129628630798,psm3
2026-05-01,base,sUSDS,1004,8.892387110785337e-21,psm3
2026-05-01,base,sUSDS,1015,6.51099317294257e-05,psm3
2026-05-01,base,sUSDS,1017,0.013760041933090801,psm3
2026-05-01,base,sUSDS,3001,2.6596740899378465e-08,psm3
2026-05-01,base,sUSDS,3333,0.48087061722505053,psm3
2026-05-01,base,sUSDS,9998,0.0002558217756159816,psm3
2026-05-01,base,sUSDS,10000,18.972818505355626,psm3
2026-05-01,base,sUSDS,10001,4298.551328101136,psm3
2026-05-01,ethereum,USDS,4001,22648.40488910128,usds_ref4001
2026-05-01,ethereum,USDS,9001,9527.38787911018,usds_aave
2026-05-01,ethereum,USDS-CLE,-999999,893.9614049883402,farms
2026-05-01,ethereum,USDS-CLE,0,340.38485218245245,farms
2026-05-01,ethereum,USDS-CLE,1,8195.196856781844,farms
2026-05-01,ethereum,USDS-CLE,128,2314.2003045853626,farms
2026-05-01,ethereum,USDS-CLE,1001,43.59855580557127,farms
2026-05-01,ethereum,USDS-CLE,1002,0.6355282217341335,farms
2026-05-01,ethereum,USDS-SKY,-999999,3717.355529435626,farms
2026-05-01,ethereum,USDS-SKY,0,0.2183282791814815,farms
2026-05-01,ethereum,USDS-SKY,1,1012.7506996229462,farms
2026-05-01,ethereum,USDS-SKY,128,221.3950610083519,farms
2026-05-01,ethereum,USDS-SKY,1001,77.3364647179617,farms
2026-05-01,ethereum,USDS-SKY,1002,1.274195748941338,farms
2026-05-01,ethereum,USDS-SKY,1007,0.4952005891537387,farms
2026-05-01,ethereum,USDS-SKY,13425,9.669231707178575,farms
2026-05-01,ethereum,USDS-SPK,-999999,172.4847175542089,farms
2026-05-01,ethereum,USDS-SPK,0,115.57689776385293,farms
2026-05-01,ethereum,USDS-SPK,1,12022.194630382744,farms
2026-05-01,ethereum,USDS-SPK,128,400011.9462783306,farms
2026-05-01,ethereum,USDS-SPK,224,396.99729625506376,farms
2026-05-01,ethereum,USDS-SPK,1007,1445.042201719432,farms
2026-05-01,ethereum,sUSDC,0,23.59250068012338,susds_susdc
2026-05-01,ethereum,sUSDC,127,766.1228482185562,susds_susdc
2026-05-01,ethereum,sUSDC,128,26450.5323804868,susds_susdc
2026-05-01,ethereum,sUSDC,186,491.5653068215305,susds_susdc
2026-05-01,ethereum,sUSDC,188,944.1130087921326,susds_susdc
2026-05-01,ethereum,sUSDC,190,0.006044637811918,susds_susdc
2026-05-01,ethereum,sUSDC,191,3357.408810880088,susds_susdc
2026-05-01,ethereum,sUSDC,192,26401.20299964372,susds_susdc
2026-05-01,ethereum,sUSDC,194,0.3174913694389689,susds_susdc
2026-05-01,ethereum,sUSDC,195,3081.036539985167,susds_susdc
2026-05-01,ethereum,sUSDC,204,0.0004214875435694,susds_susdc
2026-05-01,ethereum,sUSDC,216,471.89007688000703,susds_susdc
2026-05-01,ethereum,sUSDC,1017,6.124472023857216,susds_susdc
2026-05-01,ethereum,sUSDS,0,14171.755184173166,susds_susdc
2026-05-01,ethereum,sUSDS,1,99522.3146950325,susds_susdc
2026-05-01,ethereum,sUSDS,99,1432988.5883299145,susds_susdc
2026-05-01,ethereum,sUSDS,128,735679.7074055066,susds_susdc
2026-05-01,ethereum,sUSDS,183,11847.596192241095,susds_susdc
2026-05-01,ethereum,sUSDS,186,0.0001314207517325,susds_susdc
2026-05-01,ethereum,sUSDS,188,3610.2056950289775,susds_susdc
2026-05-01,ethereum,sUSDS,190,6.798079782737516,susds_susdc
2026-05-01,ethereum,sUSDS,200,0.0037413186835405,susds_susdc
2026-05-01,ethereum,sUSDS,204,0.0005307831445317,susds_susdc
2026-05-01,ethereum,sUSDS,224,4185.174239133085,susds_susdc
2026-05-01,ethereum,sUSDS,303,0.0018492787394603,susds_susdc
2026-05-01,ethereum,sUSDS,1001,787.3766333979717,susds_susdc
2026-05-01,ethereum,sUSDS,1002,33173.24177375632,susds_susdc
2026-05-01,ethereum,sUSDS,1003,39570.15723846952,susds_susdc
2026-05-01,ethereum,sUSDS,1004,2744.467536190416,susds_susdc
2026-05-01,ethereum,sUSDS,1007,9316.851042811795,susds_susdc
2026-05-01,ethereum,sUSDS,1015,1.3447419498378656e-05,susds_susdc
2026-05-01,ethereum,sUSDS,2000,4.24958335704858e-06,susds_susdc
2026-05-01,ethereum,sUSDS,2001,8467.99352994732,susds_susdc
2026-05-01,ethereum,sUSDS,2002,3.573038039092102e-09,susds_susdc
2026-05-01,ethereum,sUSDS,2003,1.3723579194193954e-08,susds_susdc
2026-05-01,ethereum,sUSDS,2008,12035.78137657872,susds_susdc
2026-05-01,ethereum,sUSDS,2222,14.746531904549192,susds_susdc
2026-05-01,ethereum,sUSDS,3000,0.0006642433551139,susds_susdc
2026-05-01,ethereum,sUSDS,4011,76.33899163024161,susds_susdc
2026-05-01,ethereum,sUSDS,13425,0.000169099529969,susds_susdc
2026-05-01,ethereum,spETH,-999999,0.0,sp
2026-05-01,ethereum,spETH,128,0.0,sp
2026-05-01,ethereum,spETH,186,0.0,sp
2026-05-01,ethereum,spETH,202,0.0,sp
2026-05-01,ethereum,spETH,204,0.0,sp
2026-05-01,ethereum,spETH,205,0.0,sp
2026-05-01,ethereum,spETH,214,0.0,sp
2026-05-01,ethereum,spETH,1017,0.0,sp
2026-05-01,ethereum,spPYUSD,128,147.093285864086,sp
2026-05-01,ethereum,spPYUSD,132,0.0004486262090832,sp
2026-05-01,ethereum,spUSDC,0,1.4911404290327084e-05,sp
2026-05-01,ethereum,spUSDC,128,106638.96054019766,sp
2026-05-01,ethereum,spUSDC,131,3909.9096965145914,sp
2026-05-01,ethereum,spUSDC,186,700.1053095802848,sp
2026-05-01,ethereum,spUSDC,190,1096.381562706557,sp
2026-05-01,ethereum,spUSDC,198,0.0171186125864135,sp
2026-05-01,ethereum,spUSDC,200,91.57472388984816,sp
2026-05-01,ethereum,spUSDC,202,1.7296583136841994,sp
2026-05-01,ethereum,spUSDC,205,0.2127711426309872,sp
2026-05-01,ethereum,spUSDC,214,6.709176351375614e-06,sp
2026-05-01,ethereum,spUSDC,223,0.0011179653773255,sp
2026-05-01,ethereum,spUSDC,1017,0.0483655578664718,sp
2026-05-01,ethereum,spUSDC,4012,0.0001030555407685,sp
2026-05-01,ethereum,spUSDT,128,171768.11380974212,sp
2026-05-01,ethereum,spUSDT,130,4041.56891910306,sp
2026-05-01,ethereum,spUSDT,186,347.9048772550315,sp
2026-05-01,ethereum,spUSDT,188,7694.248891429038,sp
2026-05-01,ethereum,spUSDT,190,85.21628261117516,sp
2026-05-01,ethereum,spUSDT,191,22118.93964056115,sp
2026-05-01,ethereum,spUSDT,198,0.0022215974478269,sp
2026-05-01,ethereum,spUSDT,200,0.0172432055902348,sp
2026-05-01,ethereum,spUSDT,202,31.89591873227368,sp
2026-05-01,ethereum,spUSDT,214,6.222502325439388e-06,sp
2026-05-01,ethereum,spUSDT,223,0.0001388525202498,sp
2026-05-01,ethereum,stUSDS,-999999,3088.4834466001043,stusds
2026-05-01,ethereum,stUSDS,0,0.004991336380264,stusds
2026-05-01,ethereum,stUSDS,1,3711.545437176376,stusds
2026-05-01,ethereum,stUSDS,197,10729.876247816592,stusds
2026-05-01,ethereum,stUSDS,2002,1.3613582247595744e-08,stusds
2026-05-01,optimism,sUSDC,0,0.0004038404561242,susds_susdc
2026-05-01,optimism,sUSDC,127,108.56482370989414,susds_susdc
2026-05-01,optimism,sUSDC,128,2707.2304929615475,susds_susdc
2026-05-01,optimism,sUSDC,204,0.0874451124918446,susds_susdc
2026-05-01,optimism,sUSDC,1017,0.1127634505593381,susds_susdc
2026-05-01,optimism,sUSDS,1,140.8413233912452,psm3
2026-05-01,optimism,sUSDS,99,82614.20965094061,psm3
2026-05-01,optimism,sUSDS,128,1393.483324373652,psm3
2026-05-01,optimism,sUSDS,129,0.0009013563703056,psm3
2026-05-01,optimism,sUSDS,3000,0.0004243790006182,psm3
2026-05-01,optimism,sUSDS,10000,0.0023522162871074,psm3
2026-05-01,optimism,sUSDS,10001,2815.9959290750908,psm3
2026-05-01,unichain,sUSDC,0,0.0031284952771249,susds_susdc
2026-05-01,unichain,sUSDC,127,1.4628722361920183,susds_susdc
2026-05-01,unichain,sUSDC,128,79.35172495467694,susds_susdc
2026-05-01,unichain,sUSDC,1017,0.0003938357737528,susds_susdc
2026-05-01,unichain,sUSDS,1,0.5717047320518563,psm3
2026-05-01,unichain,sUSDS,99,44001.77663316874,psm3
2026-05-01,unichain,sUSDS,128,3.2063120771049727,psm3
2026-05-01,unichain,sUSDS,10000,0.0003485292399483,psm3
2026-05-01,unichain,sUSDS,10001,80.81811952179764,psm3
2026-06-01,arbitrum,sUSDC,0,0.0001614187192581,susds_susdc
2026-06-01,arbitrum,sUSDC,127,813.4838885323056,susds_susdc
2026-06-01,arbitrum,sUSDC,128,51414.28677612732,susds_susdc
2026-06-01,arbitrum,sUSDC,182,7.809493097129642e-06,susds_susdc
2026-06-01,arbitrum,sUSDC,190,0.0033842530098725,susds_susdc
2026-06-01,arbitrum,sUSDC,194,3.821122271300565,susds_susdc
2026-06-01,arbitrum,sUSDC,196,0.2463520458960491,susds_susdc
2026-06-01,arbitrum,sUSDC,200,3.1316244261512983e-09,susds_susdc
2026-06-01,arbitrum,sUSDC,204,70.80479805160924,susds_susdc
2026-06-01,arbitrum,sUSDC,555,0.0041692939727038,susds_susdc
2026-06-01,arbitrum,sUSDC,1004,0.0044650523140002,susds_susdc
2026-06-01,arbitrum,sUSDC,1017,0.2250873217062831,susds_susdc
2026-06-01,arbitrum,sUSDC,3006,3.598096163206744e-06,susds_susdc
2026-06-01,arbitrum,sUSDS,1,2330.4538811640973,psm3
2026-06-01,arbitrum,sUSDS,2,6.561763966063521e-15,psm3
2026-06-01,arbitrum,sUSDS,99,89253.1246280513,psm3
2026-06-01,arbitrum,sUSDS,128,2844.236492628519,psm3
2026-06-01,arbitrum,sUSDS,129,0.0531551749088673,psm3
2026-06-01,arbitrum,sUSDS,171,0.0002738273049585,psm3
2026-06-01,arbitrum,sUSDS,3000,0.00105449771357,psm3
2026-06-01,arbitrum,sUSDS,3333,0.0070638706218209,psm3
2026-06-01,arbitrum,sUSDS,10000,718.2050891972563,psm3
2026-06-01,arbitrum,sUSDS,10001,52302.88021577915,psm3
2026-06-01,avalanche_c,spUSDC,128,2611.465735122576,sp
2026-06-01,avalanche_c,spUSDC,131,12.93445320690996,sp
2026-06-01,avalanche_c,spUSDC,190,380.5851638776069,sp
2026-06-01,avalanche_c,spUSDC,191,27.851700106357136,sp
2026-06-01,avalanche_c,spUSDC,198,1.5159256665450056e-05,sp
2026-06-01,base,sUSDC,0,0.11387970751543,susds_susdc
2026-06-01,base,sUSDC,127,222.906703608204,susds_susdc
2026-06-01,base,sUSDC,128,2580.3738463762047,susds_susdc
2026-06-01,base,sUSDC,129,41.014214722040506,susds_susdc
2026-06-01,base,sUSDC,182,0.0237622511373247,susds_susdc
2026-06-01,base,sUSDC,200,8.796353211811769e-05,susds_susdc
2026-06-01,base,sUSDC,204,0.1654918239577579,susds_susdc
2026-06-01,base,sUSDC,206,0.0008226657739649,susds_susdc
2026-06-01,base,sUSDC,1004,0.0086809683156775,susds_susdc
2026-06-01,base,sUSDC,1017,2.0562633237507435,susds_susdc
2026-06-01,base,sUSDS,1,374.1196284157239,psm3
2026-06-01,base,sUSDS,2,3.999742261265073e-20,psm3
2026-06-01,base,sUSDS,99,86998.80116817995,psm3
2026-06-01,base,sUSDS,128,1206.199840469811,psm3
2026-06-01,base,sUSDS,129,0.7819731310092234,psm3
2026-06-01,base,sUSDS,170,1.3442117500130735e-05,psm3
2026-06-01,base,sUSDS,171,0.0018068389354895,psm3
2026-06-01,base,sUSDS,184,0.0001939121943127,psm3
2026-06-01,base,sUSDS,204,0.0056737228181606,psm3
2026-06-01,base,sUSDS,1015,6.31969667449173e-05,psm3
2026-06-01,base,sUSDS,1017,0.0133557644641364,psm3
2026-06-01,base,sUSDS,3000,0.0552019374101366,psm3
2026-06-01,base,sUSDS,3001,2.092271376561111e-07,psm3
2026-06-01,base,sUSDS,3333,0.38253042114526026,psm3
2026-06-01,base,sUSDS,9998,0.0003980914233310863,psm3
2026-06-01,base,sUSDS,10000,16.76744311283975,psm3
2026-06-01,base,sUSDS,10001,2846.6637534104343,psm3
2026-06-01,ethereum,USDS,4001,19688.270811500584,usds_ref4001
2026-06-01,ethereum,USDS,9001,5835.13804652656,usds_aave
2026-06-01,ethereum,USDS-CLE,-999999,731.8733595275274,farms
2026-06-01,ethereum,USDS-CLE,0,171.04553525016152,farms
2026-06-01,ethereum,USDS-CLE,1,7045.931579646939,farms
2026-06-01,ethereum,USDS-CLE,128,2052.7923999529944,farms
2026-06-01,ethereum,USDS-CLE,1001,39.85839680263642,farms
2026-06-01,ethereum,USDS-CLE,1002,40.09617661097724,farms
2026-06-01,ethereum,USDS-SKY,-999999,3584.6962025791595,farms
2026-06-01,ethereum,USDS-SKY,0,0.2112854314659498,farms
2026-06-01,ethereum,USDS-SKY,1,657.8992651853757,farms
2026-06-01,ethereum,USDS-SKY,128,145.6854355588288,farms
2026-06-01,ethereum,USDS-SKY,1001,63.36842156058193,farms
2026-06-01,ethereum,USDS-SKY,1002,1.233092660265811,farms
2026-06-01,ethereum,USDS-SKY,1007,0.4490237432755676,farms
2026-06-01,ethereum,USDS-SKY,13425,9.357321006947007,farms
2026-06-01,ethereum,USDS-SPK,-999999,121.17341196154143,farms
2026-06-01,ethereum,USDS-SPK,0,99.15189580086356,farms
2026-06-01,ethereum,USDS-SPK,1,9177.87527157436,farms
2026-06-01,ethereum,USDS-SPK,128,239377.0116695222,farms
2026-06-01,ethereum,USDS-SPK,224,1698.1738921153155,farms
2026-06-01,ethereum,sUSDC,0,16.979064307566066,susds_susdc
2026-06-01,ethereum,sUSDC,127,4859.3302939569885,susds_susdc
2026-06-01,ethereum,sUSDC,128,26129.89551365804,susds_susdc
2026-06-01,ethereum,sUSDC,186,449.8170001226513,susds_susdc
2026-06-01,ethereum,sUSDC,188,609.3150279780675,susds_susdc
2026-06-01,ethereum,sUSDC,190,0.0058670430860275,susds_susdc
2026-06-01,ethereum,sUSDC,191,3258.766325420516,susds_susdc
2026-06-01,ethereum,sUSDC,192,19027.372633778155,susds_susdc
2026-06-01,ethereum,sUSDC,194,0.3081633014086674,susds_susdc
2026-06-01,ethereum,sUSDC,195,835.1288408728477,susds_susdc
2026-06-01,ethereum,sUSDC,204,0.0004091040117358,susds_susdc
2026-06-01,ethereum,sUSDC,216,372.3924700452992,susds_susdc
2026-06-01,ethereum,sUSDC,1017,5.92496754587253,susds_susdc
2026-06-01,ethereum,sUSDS,0,6828.975890167876,susds_susdc
2026-06-01,ethereum,sUSDS,1,92894.96458649632,susds_susdc
2026-06-01,ethereum,sUSDS,99,1090189.0265033017,susds_susdc
2026-06-01,ethereum,sUSDS,100,0.0010533279638709,susds_susdc
2026-06-01,ethereum,sUSDS,128,990954.2512791802,susds_susdc
2026-06-01,ethereum,sUSDS,183,8767.664182055745,susds_susdc
2026-06-01,ethereum,sUSDS,184,1.3780007968400842e-05,susds_susdc
2026-06-01,ethereum,sUSDS,186,0.0001275595390169,susds_susdc
2026-06-01,ethereum,sUSDS,188,39302.26167016367,susds_susdc
2026-06-01,ethereum,sUSDS,190,4.860938632120878,susds_susdc
2026-06-01,ethereum,sUSDS,200,1650.0972680738028,susds_susdc
2026-06-01,ethereum,sUSDS,204,0.0005151884488703,susds_susdc
2026-06-01,ethereum,sUSDS,224,10955.860171172906,susds_susdc
2026-06-01,ethereum,sUSDS,303,0.0017949459306058,susds_susdc
2026-06-01,ethereum,sUSDS,1001,702.4650173574214,susds_susdc
2026-06-01,ethereum,sUSDS,1002,38551.77458072775,susds_susdc
2026-06-01,ethereum,sUSDS,1003,27312.91456409016,susds_susdc
2026-06-01,ethereum,sUSDS,1004,1723.441706189298,susds_susdc
2026-06-01,ethereum,sUSDS,1015,1.3052327045520685e-05,susds_susdc
2026-06-01,ethereum,sUSDS,2000,4.124728301224436e-06,susds_susdc
2026-06-01,ethereum,sUSDS,2001,21945.285982153167,susds_susdc
2026-06-01,ethereum,sUSDS,2002,3.4680602503654283e-09,susds_susdc
2026-06-01,ethereum,sUSDS,2003,5.202481405162402e-08,susds_susdc
2026-06-01,ethereum,sUSDS,2008,33511.04148847892,susds_susdc
2026-06-01,ethereum,sUSDS,2012,3.8016733755613336e-08,susds_susdc
2026-06-01,ethereum,sUSDS,2222,1.6091233766164e-09,susds_susdc
2026-06-01,ethereum,sUSDS,3000,5.607917482286114,susds_susdc
2026-06-01,ethereum,sUSDS,3007,5.1089435731366586e-08,susds_susdc
2026-06-01,ethereum,sUSDS,3008,3.0599199888002366e-05,susds_susdc
2026-06-01,ethereum,sUSDS,4011,0.0034375795933461,susds_susdc
2026-06-01,ethereum,sUSDS,13425,0.0001641312943844,susds_susdc
2026-06-01,ethereum,spETH,-999999,0.0,sp
2026-06-01,ethereum,spETH,128,0.0,sp
2026-06-01,ethereum,spETH,186,0.0,sp
2026-06-01,ethereum,spETH,202,0.0,sp
2026-06-01,ethereum,spETH,204,0.0,sp
2026-06-01,ethereum,spETH,214,0.0,sp
2026-06-01,ethereum,spETH,1017,0.0,sp
2026-06-01,ethereum,spPYUSD,128,139.3282846430351,sp
2026-06-01,ethereum,spPYUSD,132,0.2688005517983651,sp
2026-06-01,ethereum,spUSDC,0,0.0011486189186525,sp
2026-06-01,ethereum,spUSDC,128,44286.29402560333,sp
2026-06-01,ethereum,spUSDC,131,3534.869805523653,sp
2026-06-01,ethereum,spUSDC,186,1504.7176180715526,sp
2026-06-01,ethereum,spUSDC,190,993.973565906228,sp
2026-06-01,ethereum,spUSDC,198,0.0091150042666285,sp
2026-06-01,ethereum,spUSDC,200,78.15080675346192,sp
2026-06-01,ethereum,spUSDC,202,8.418219206071555,sp
2026-06-01,ethereum,spUSDC,205,0.2029670562487696,sp
2026-06-01,ethereum,spUSDC,214,0.1490199599907158,sp
2026-06-01,ethereum,spUSDC,223,0.0019131756254651,sp
2026-06-01,ethereum,spUSDC,1017,0.0461369656740174,sp
2026-06-01,ethereum,spUSDC,4012,0.0001583363362376,sp
2026-06-01,ethereum,spUSDT,128,130315.42018696808,sp
2026-06-01,ethereum,spUSDT,130,3451.9035246078965,sp
2026-06-01,ethereum,spUSDT,186,267.0802130983373,sp
2026-06-01,ethereum,spUSDT,188,10930.812273128802,sp
2026-06-01,ethereum,spUSDT,190,39.03541670587656,sp
2026-06-01,ethereum,spUSDT,191,22715.15522220322,sp
2026-06-01,ethereum,spUSDT,198,0.0012504899703891,sp
2026-06-01,ethereum,spUSDT,200,0.0041703549266882,sp
2026-06-01,ethereum,spUSDT,202,22.751804529636868,sp
2026-06-01,ethereum,spUSDT,214,1.154406698115298e-05,sp
2026-06-01,ethereum,spUSDT,223,0.0001639098803784,sp
2026-06-01,ethereum,spUSDT,999,0.0001136549253037,sp
2026-06-01,ethereum,stUSDS,-999999,2931.319815238268,stusds
2026-06-01,ethereum,stUSDS,0,0.0048553631810393,stusds
2026-06-01,ethereum,stUSDS,1,3042.0470361461453,stusds
2026-06-01,ethereum,stUSDS,184,1.1562736284223151e-09,stusds
2026-06-01,ethereum,stUSDS,197,8925.19938989209,stusds
2026-06-01,ethereum,stUSDS,2002,2.4253456405189995e-05,stusds
2026-06-01,optimism,sUSDC,0,0.0001475005833231,susds_susdc
2026-06-01,optimism,sUSDC,127,27.564049123101054,susds_susdc
2026-06-01,optimism,sUSDC,128,1702.5570081977803,susds_susdc
2026-06-01,optimism,sUSDC,200,3.7782755950907536e-05,susds_susdc
2026-06-01,optimism,sUSDC,204,0.0625250035312665,susds_susdc
2026-06-01,optimism,sUSDC,1017,0.1058870122154978,susds_susdc
2026-06-01,optimism,sUSDS,1,144.22428675124863,psm3
2026-06-01,optimism,sUSDS,99,81724.35020282157,psm3
2026-06-01,optimism,sUSDS,128,809.335494040457,psm3
2026-06-01,optimism,sUSDS,3000,3.195264576417316e-05,psm3
2026-06-01,optimism,sUSDS,3001,0.0017304694158383,psm3
2026-06-01,optimism,sUSDS,10000,0.0020518868260695,psm3
2026-06-01,optimism,sUSDS,10001,1730.289654620104,psm3
2026-06-01,unichain,sUSDC,0,3.831651324963103e-05,susds_susdc
2026-06-01,unichain,sUSDC,127,1.5820378772911443,susds_susdc
2026-06-01,unichain,sUSDC,128,59.21215748872768,susds_susdc
2026-06-01,unichain,sUSDC,1017,0.0003822646658615,susds_susdc
2026-06-01,unichain,sUSDS,1,0.5549077380319917,psm3
2026-06-01,unichain,sUSDS,99,42725.763396783725,psm3
2026-06-01,unichain,sUSDS,128,2.712928935679705,psm3
2026-06-01,unichain,sUSDS,10000,0.0003382892625073,psm3
2026-06-01,unichain,sUSDS,10001,60.7946159470793,psm3
2026-07-01,arbitrum,sUSDC,0,3.863334662504232e-05,susds_susdc
2026-07-01,arbitrum,sUSDC,127,445.1040539461357,susds_susdc
2026-07-01,arbitrum,sUSDC,128,33838.681084556,susds_susdc
2026-07-01,arbitrum,sUSDC,182,4.492876673678396e-06,susds_susdc
2026-07-01,arbitrum,sUSDC,190,0.0019469933857129,susds_susdc
2026-07-01,arbitrum,sUSDC,194,2.1348608444441863,susds_susdc
2026-07-01,arbitrum,sUSDC,196,0.1417287071969012,susds_susdc
2026-07-01,arbitrum,sUSDC,204,2.088874633706448,susds_susdc
2026-07-01,arbitrum,sUSDC,555,0.0023986350205692,susds_susdc
2026-07-01,arbitrum,sUSDC,1004,0.0025687876458587,susds_susdc
2026-07-01,arbitrum,sUSDC,1017,0.1293767548022658,susds_susdc
2026-07-01,arbitrum,sUSDC,3006,4.187497752877648e-05,susds_susdc
2026-07-01,arbitrum,sUSDS,1,1250.4689016792308,psm3
2026-07-01,arbitrum,sUSDS,2,3.775047540663684e-15,psm3
2026-07-01,arbitrum,sUSDS,99,44320.89713094337,psm3
2026-07-01,arbitrum,sUSDS,128,4557.768950228897,psm3
2026-07-01,arbitrum,sUSDS,129,0.2308231362917398,psm3
2026-07-01,arbitrum,sUSDS,171,0.0001575354886371,psm3
2026-07-01,arbitrum,sUSDS,3000,0.1090857283541104,psm3
2026-07-01,arbitrum,sUSDS,3333,0.0054488723189133,psm3
2026-07-01,arbitrum,sUSDS,10000,411.0419007055239,psm3
2026-07-01,arbitrum,sUSDS,10001,34288.28697885972,psm3
2026-07-01,avalanche_c,spUSDC,0,0.0001568519758723,sp
2026-07-01,avalanche_c,spUSDC,128,2401.2868553141734,sp
2026-07-01,avalanche_c,spUSDC,131,14.308864869477713,sp
2026-07-01,avalanche_c,spUSDC,190,2.199796867948872,sp
2026-07-01,avalanche_c,spUSDC,191,28.634375009855077,sp
2026-07-01,avalanche_c,spUSDC,198,1.558525470874449e-05,sp
2026-07-01,base,sUSDC,0,0.0589927308291424,susds_susdc
2026-07-01,base,sUSDC,127,114.7203360786351,susds_susdc
2026-07-01,base,sUSDC,128,1571.542783615249,susds_susdc
2026-07-01,base,sUSDC,129,43.380565643094094,susds_susdc
2026-07-01,base,sUSDC,182,0.0136706521820493,susds_susdc
2026-07-01,base,sUSDC,200,5.049070887450497e-05,susds_susdc
2026-07-01,base,sUSDC,204,0.0840604568367314,susds_susdc
2026-07-01,base,sUSDC,206,0.0004732875514595,susds_susdc
2026-07-01,base,sUSDC,1004,0.0049942447692007,susds_susdc
2026-07-01,base,sUSDC,1017,0.7562975841375489,susds_susdc
2026-07-01,base,sUSDC,3006,5.662423198558506e-05,susds_susdc
2026-07-01,base,sUSDS,1,260.8500948479587,psm3
2026-07-01,base,sUSDS,2,2.6893186928705162e-20,psm3
2026-07-01,base,sUSDS,99,16869.734561723875,psm3
2026-07-01,base,sUSDS,128,568.138066447359,psm3
2026-07-01,base,sUSDS,129,0.4015705377084887,psm3
2026-07-01,base,sUSDS,170,7.733379799436545e-06,psm3
2026-07-01,base,sUSDS,171,0.0010394918601488,psm3
2026-07-01,base,sUSDS,184,0.0002358338639711,psm3
2026-07-01,base,sUSDS,204,0.0007747534195748,psm3
2026-07-01,base,sUSDS,1015,3.635782427925164e-05,psm3
2026-07-01,base,sUSDS,1017,0.0076837000652598,psm3
2026-07-01,base,sUSDS,3000,1.373796819026433,psm3
2026-07-01,base,sUSDS,3001,1.0189434023465036e-05,psm3
2026-07-01,base,sUSDS,3333,0.2359407512038633,psm3
2026-07-01,base,sUSDS,9998,0.00013839640473720794,psm3
2026-07-01,base,sUSDS,10000,8.483684750112632,psm3
2026-07-01,base,sUSDS,10001,1730.562281408229,psm3
2026-07-01,ethereum,USDS,4001,4107.613818085293,usds_ref4001
2026-07-01,ethereum,USDS,9001,2750.8708436973475,usds_aave
2026-07-01,ethereum,USDS-CLE,-999999,332.145957662052,farms
2026-07-01,ethereum,USDS-CLE,0,36.69758626643949,farms
2026-07-01,ethereum,USDS-CLE,1,3248.211598548951,farms
2026-07-01,ethereum,USDS-CLE,128,1092.8415607083011,farms
2026-07-01,ethereum,USDS-CLE,1001,17.315157942096015,farms
2026-07-01,ethereum,USDS-CLE,1002,23.15494890664559,farms
2026-07-01,ethereum,USDS-SKY,-999999,2056.674792104878,farms
2026-07-01,ethereum,USDS-SKY,0,0.1182139971765678,farms
2026-07-01,ethereum,USDS-SKY,1,333.47371966385055,farms
2026-07-01,ethereum,USDS-SKY,128,64.81223927603865,farms
2026-07-01,ethereum,USDS-SKY,1001,15.306633391776568,farms
2026-07-01,ethereum,USDS-SKY,1002,0.70753757118527,farms
2026-07-01,ethereum,USDS-SKY,1007,0.2576458192957115,farms
2026-07-01,ethereum,USDS-SKY,13425,5.369147340986535,farms
2026-07-01,ethereum,USDS-SPK,-999999,43.45984423176586,farms
2026-07-01,ethereum,USDS-SPK,0,37.04614918295363,farms
2026-07-01,ethereum,USDS-SPK,1,2633.663513878614,farms
2026-07-01,ethereum,USDS-SPK,128,128786.5560019328,farms
2026-07-01,ethereum,USDS-SPK,224,500.428173214979,farms
2026-07-01,ethereum,USDS-SPK,1002,0.0003983595235856,farms
2026-07-01,ethereum,sUSDC,0,9.657052361333903,susds_susdc
2026-07-01,ethereum,sUSDC,127,2077.8029808251586,susds_susdc
2026-07-01,ethereum,sUSDC,128,13913.97419761173,susds_susdc
